Mixture,GMP-like,LSPC-Cycle,LSPC-Primed,LSPC-Quiescent,Mono-like,ProMono-like,cDC-like,P-value,Correlation,RMSE,Absolute score (sig.score)
GSM3713097_1_2_ctl,14.8595250764517,13.068763749484,13.6534256375417,0,3.85332367608337,0,22.4002806141349,0,0.652682300219366,0.80149214561555,67.8353187536957
GSM3713098_2_2_ctl,14.9612802028098,16.1987491283379,7.77115332084423,0,5.66303630350163,0,20.4133529608091,0,0.614727803561711,0.810339356864775,65.0075719163028
GSM3713099_2_4_ctl,12.9119889218783,11.7009282086177,9.800716676373,3.73130413351745,4.52658807967158,0,18.0542875441332,0,0.63903371316051,0.803133159457684,60.7258135641912
GSM3713100_1_2_JQ1,10.7850647066352,14.0783283418596,15.7598062734281,0,0.833917893106225,0,19.5227486111814,0,0.728308317334401,0.785704365202916,60.9798658262106
GSM3713101_2_2_JQ1,12.021194845933,17.4448150513447,12.8911163009741,0,2.37528918315136,0,16.431937239215,0,0.702402506223816,0.787395421816254,61.1643526206182
GSM3713102_2_4_JQ1,11.1715863414589,14.4784177960479,13.6160861221947,0,1.56573530812004,0,16.2231824539466,0,0.716286295685083,0.785822416877832,57.0550080217681
GSM3713103_1_2_CDKi,14.5542220074754,13.585831550798,15.855133513663,0,3.06145753614862,0,24.5903562975163,0,0.671642104602993,0.797713081875542,71.6470009056013
GSM3713104_2_2_CDKi,11.6565573636076,14.3074413615081,13.5723887754157,5.12396653478917,7.67265450331512,0,20.8627699239278,0,0.595147959942981,0.818953225570763,73.1957784625634
GSM3713105_2_4_CDKi,11.1904014044764,11.8854232157622,12.4507092239133,6.03902314894068,4.52222054428182,0,18.1582901819475,0,0.649358531974039,0.801165513446104,64.2460677193219
GSM3713106_1_2_comb,16.3263538361643,17.4650556291023,12.4941765500904,3.04083846463029,3.89987687225176,0,22.3783057264135,0,0.670466130563235,0.795466684825762,75.6046070786525
GSM3713107_2_2_comb,15.8759120648297,17.1315302779111,11.5123191677034,1.6897108201709,8.33769411846533,0,19.7890507572895,0,0.584388615072737,0.822492155259091,74.3362172063699
GSM3713108_2_4_comb,16.9185939330784,14.3884959982181,10.6258365400104,6.16229981341296,5.194399821588,0,17.0140221198758,0,0.647770106649785,0.800037330545667,70.3036482261837
