Mixture,GMP-like,LSPC-Cycle,LSPC-Primed,LSPC-Quiescent,Mono-like,ProMono-like,cDC-like,P-value,Correlation,RMSE,Absolute score (sig.score)
KG1_ASLAN003.1,0.238636366533944,0.239527203517298,0,0.224572811286699,0.103284577051595,0,0.192659872001417,0,0.510945379975375,0.877580196533971,0.998680830390953
KG1_ASLAN003.2,0.242257889366059,0.279284561165168,0,0.181169739878828,0.105345120524578,0,0.191751756135148,0,0.521638675438048,0.872800518274074,0.999809067069781
KG1_ASLAN003.3,0.251692502491855,0.193811605373469,0,0.228981453721345,0.101116614771849,0,0.221283864536355,0,0.511959517475646,0.876371808210227,0.996886040894872
KG1_DMSO.1,0.32436560182154,0.282448478748659,0,0.210617788438099,0.0412803107207718,0,0.120595474363892,0,0.59658679130842,0.857652376133347,0.979307654092962
KG1_DMSO.2,0.316091968654907,0.286332597415318,0,0.227699960358896,0.041447593352786,0,0.109034884690568,0,0.601515065888999,0.856856019915586,0.980607004472475
KG1_DMSO.3,0.343362570007509,0.298191390707184,0,0.189174956453909,0.039108810410786,0,0.112547595399752,0,0.601877851382956,0.854620922936121,0.98238532297914
MOLM14_ASLAN003.1,0.18702636886046,0.26107864590373,0.0212058572945735,0.119505403245234,0.0335074843819804,0,0.376475731066256,0,0.564482383858483,0.870398813659021,0.998799490752234
MOLM14_ASLAN003.2,0.232641116511642,0.25486482990523,0,0.177616954675488,0.0308480165389015,0,0.30034061401643,0,0.577067074143463,0.868640606563051,0.996311531647691
MOLM14_ASLAN003.3,0.214055570454754,0.289913408974327,0,0.154512967707455,0.0294052962460305,0,0.302583685063785,0,0.587274002914135,0.865916105018583,0.990470928446352
MOLM14_DMSO.1,0.268323874014784,0.281771220539425,0,0.203656250233091,0.00341741960956586,0,0.220330382193346,0,0.612593720656574,0.862268215414786,0.977499146590213
MOLM14_DMSO.2,0.233565035331381,0.290393464741096,0,0.20963560912551,0.0100655815036043,0,0.230914173549545,0,0.609960968228036,0.864068796214915,0.974573864251137
MOLM14_DMSO.3,0.253271445278521,0.306845843585392,0,0.189695346298825,0.00134307381439979,0,0.220134938931235,0,0.62128299420782,0.860120191952136,0.971290647908372
