Mixture,GMP-like,LSPC-Cycle,LSPC-Primed,LSPC-Quiescent,Mono-like,ProMono-like,cDC-like,P-value,Correlation,RMSE,Absolute score (sig.score)
OCIAML3.BAY1251152.8h_Rep3,0.0162977107716123,5.56393235039934,3.15701055862813,6.38801075271029,1.04950916575671,3.09554442869963,5.63669768290396,0,0.638673756719866,0.831079058636965,24.9070026498697
OCIAML3.OTX015.8h_Rep1,0.0114668707711624,6.70188521503351,5.18235628252461,0,1.42183776171036,2.01237025020537,4.90880255980711,0,0.804536671961562,0.765762950709197,20.2387189400521
OCIAML3.OTX015.8h_Rep2,0.0118348549108814,7.19152377889605,3.94514297900354,0,2.07157907498993,1.06690072367554,5.31096367974907,0,0.715229538153569,0.816351338445504,19.597945091225
OCIAML3.OTX015.8h_Rep3,0.0114047945478899,6.62236549030453,5.51787391922984,0,1.26240489000092,2.35426241766296,4.09698410076472,0,0.84519958388477,0.733481492606134,19.8652956125109
HL60.BAY1251152.8h_Rep1,20.4060420142981,0,0,0.514119229103717,1.07639961669914,0,1.68507675936033,0,0.989175412482377,0.146939928463805,23.6816376194613
HL60.BAY1251152.8h_Rep2,23.0422327172324,0,0,0.983222786094612,1.2519658008445,0,1.72740945169293,0,0.988922006766851,0.149266876404769,27.0048307558645
HL60.BAY1251152.8h_Rep3,20.8351364569144,0,0.609162546742577,0.0830797756865537,1.3630529186114,0,1.52500670343521,0,0.988171682975566,0.15398898858669,24.4154384013901
HL60.OTX015.8h_Rep1,16.9258695581935,1.10294748374678,1.50926939927689,0,1.02017854095464,0,2.80201355822783,0,0.972043328819022,0.274805040192506,23.3602785403997
HL60.OTX015.8h_Rep2,15.7719034196769,1.58952082747281,1.66133608733519,0,0.993787487503391,0,2.4834691632419,0,0.971912299749122,0.289780610810258,22.5000169852302
HL60.OTX015.8h_Rep3,15.4603065944207,1.36804113023946,1.60452684858801,0,0.982184094900627,0,2.26455888180775,0,0.970381901953779,0.286384717323854,21.6796175499566
ML2.BAY155.24h_Rep1,12.1242494312656,4.01773288551062,2.7502886421338,0,0,5.25565050621189,4.40022232288852,0,0.941175198877832,0.467902947441937,28.5481437880104
ML2.BAY155.24h_Rep2,10.8539535788133,3.93526230850096,3.53351971755258,0,0,5.98860702075941,4.00134686177605,0,0.93669696715614,0.475972997903976,28.3126894874023
ML2.BAY155.24h_Rep3,14.3606429158536,3.55029464865333,2.07166997988677,0,0,4.98359138900417,5.57742965044226,0,0.949157207010022,0.441901585137097,30.5436285838401
OCIAML3.BAY155.24h_Rep1,0.0217517655330676,9.47843440047546,4.53189796038034,1.34852510070712,1.74610324875104,3.10108689374197,6.88215762432935,0,0.765565078607464,0.770364700791056,27.1099569939183
OCIAML3.BAY155.24h_Rep2,0.0188295842363369,8.77623808713766,2.57833746371961,3.72108354049164,1.75155817069825,1.81382518751491,7.23955476898179,0,0.621616653704338,0.85895304437052,25.8994268027802
OCIAML3.BAY155.24h_Rep3,0.019147305924933,8.86767237978255,4.56881392516589,1.77686722052068,1.97292497777183,2.39062984851601,6.67415198784374,0,0.721003538857443,0.803573047361607,26.2702076455256
HL60.BAY155.24h_Rep1,25.057387558939,0,0.138912686132813,0,1.24572440821898,0,3.06905905652681,0,0.98500948454216,0.173301830171589,29.5110837098176
HL60.BAY155.24h_Rep2,29.5191354239008,0,0,1.56611515760105,1.6327294172148,0,2.71748724715651,0,0.985443191859188,0.173466215078373,35.4354672458732
HL60.BAY155.24h_Rep3,21.0250519188591,0.167886525357551,0,0.0750608755526923,1.00967672018643,0,2.90902278715113,0,0.985984099474332,0.17017575696876,25.1866988271069
ML2.Brequinar.24h_Rep1,15.040737908899,2.61468309658521,3.06958999393885,0,2.41185093292248,4.56621035521181,4.17488092703868,0,0.966357854325719,0.389065657396733,31.877953214596
ML2.Brequinar.24h_Rep2,15.4126733205225,1.74392439926034,2.09373097866374,0,0,5.89823370979858,5.89922773076444,0,0.961814826044311,0.384413482911078,31.0477901390096
ML2.Brequinar.24h_Rep3,16.6723133670601,1.14911631162878,1.82052078659352,0,0,5.24467613789864,6.41891883556784,0,0.967318246791689,0.364929964633081,31.3055454387489
ML2.DMSO.24h_Rep1,11.5477294588986,4.74747511839467,2.48740860984025,0,0,3.15240853773194,4.83518157661153,0,0.931031865804581,0.521589481779599,26.770203301477
ML2.DMSO.24h_Rep2,16.3701331125756,4.06717894995072,1.45108639185873,0,0,3.04029907787139,6.47212384046293,0,0.954266783487417,0.436123737606268,31.4008213727194
