Mixture,GMP-like,LSPC-Cycle,LSPC-Primed,LSPC-Quiescent,Mono-like,ProMono-like,cDC-like,P-value,Correlation,RMSE,Absolute score (sig.score)
GSM3617874_MV411_VP16_1.txt,0.08108907,11.53746843,4.923998133,0,1.115175559,0.536606586,10.58287927,0,0.757643494,0.907355671,28.77721704
GSM3617875_MV411_VP16_2.txt,0.088065491,12.28961111,4.586020439,0,1.12496518,0.551210514,11.60765683,0,0.735529228,0.910721074,30.24752957
GSM3617876_MV411_VP16_3.txt,0.097690205,12.29960574,4.720802355,0,0.670766107,0.534099886,11.92932244,0,0.740390386,0.915463129,30.25228674
GSM3617877_NB4_CTR_1.txt,29.89159473,0,3.18266336,0,0.114339254,0.391187499,6.213049719,0,0.98550789,0.427511947,39.79283456
GSM3617878_NB4_CTR_2.txt,31.57713997,0,2.772473253,0.294882608,0.087272787,0.533184749,7.585258469,0,0.984385074,0.438958634,42.85021183
GSM3617879_NB4_CTR_3.txt,26.76973557,0,3.810360906,0,0.106222559,0.304858011,6.511626899,0,0.985357869,0.454664236,37.50280395
GSM3617880_NB4_VP16_1.txt,15.46693629,2.95518322,3.052998395,0,0.065345754,0.211553718,7.794421284,0,0.938103428,0.624680898,29.54643866
GSM3617881_NB4_VP16_2.txt,18.22376432,1.657610362,3.749653623,0,0.062377301,0.202339005,9.161154993,0,0.930265528,0.613310614,33.0568996
GSM3617882_NB4_VP16_3.txt,15.30818086,3.087869682,3.691798215,0,0.057007159,0.207655941,8.889769793,0,0.923041375,0.655326533,31.24228165
GSM3617883_NOMO1_CTR_1.txt,8.484749809,7.667152601,4.239888859,1.828208548,2.973435163,0,6.627508019,0,0.82458543,0.808283839,31.820943
GSM3617884_NOMO1_CTR_2.txt,7.013904205,7.159810746,3.823630492,3.510828767,3.124435337,0,5.995479906,0,0.778969702,0.835458654,30.62808945
GSM3617885_NOMO1_CTR_3.txt,7.901208543,6.45423571,3.706071535,3.671364711,2.948493262,0,6.442125962,0,0.809574612,0.818962311,31.12349972
GSM3617886_NOMO1_VP16_1.txt,2.000699927,10.41977721,5.550465746,1.772386909,3.656788451,0,10.67765088,0,0.55859715,0.922314452,34.07776912
GSM3617887_NOMO1_VP16_2.txt,1.372491258,12.9436874,6.871714696,0,4.421633596,0,10.87556769,0,0.447400414,0.937827057,36.48509464
GSM3617888_NOMO1_VP16_3.txt,2.409728807,11.17683394,5.768798609,0.539014095,3.65549616,0,10.11483494,0,0.594623595,0.913726455,33.66470655
GSM3617889_OCIAML2_CTR_1.txt,0.848148414,10.54892188,5.715478776,2.075626501,3.223054342,2.773096575,7.664108904,0,0.823390445,0.777451523,32.84843539
GSM3617890_OCIAML2_CTR_2.txt,0.882252458,10.344141,5.59115144,2.322379997,3.207173458,2.80563754,7.856007334,0,0.824103327,0.77703422,33.00874323
GSM3617891_OCIAML2_CTR_3.txt,0.84844152,9.85122378,5.330229653,2.522929437,3.055535662,2.617004958,7.950911568,0,0.826235613,0.782933138,32.17627658
GSM3617892_OCIAML2_VP16_1.txt,0.767252929,10.39186416,5.661859385,1.797947191,3.178376091,2.625498762,7.587805121,0,0.846985195,0.771322341,32.01060364
GSM3617893_OCIAML2_VP16_2.txt,0.844284946,10.9619296,6.015864231,1.698588853,3.197695095,2.827146856,7.902795198,0,0.838590693,0.773131171,33.44830478
GSM3617894_OCIAML2_VP16_3.txt,0.813417462,9.640936622,5.245249613,2.899371273,3.201221412,2.619983306,7.924548978,0,0.825336912,0.781335746,32.34472867
GSM3617895_OCIAML3_CTR_1.txt,0.682754606,13.68859037,5.670269272,1.396470493,0.113908509,0.834097294,10.09693075,0,0.533188303,0.941808117,32.4830213
GSM3617896_OCIAML3_CTR_2.txt,0.724175241,12.32736777,5.525346856,2.133658676,0.152064294,0.918513267,10.39332149,0,0.530559447,0.941463515,32.17444759
