Mixture,GMP-like,LSPC-Cycle,LSPC-Primed,LSPC-Quiescent,Mono-like,ProMono-like,cDC-like,P-value,Correlation,RMSE,Absolute score (sig.score)
MOLM13.BAY1251152.8h_Rep1,0.048209454264325,8.71703440686508,2.35894260809794,6.71134289036544,0.00178605525078448,1.27402023030163,5.12998220889477,0,0.84329981842988,0.873681813428506,24.24131785404
MOLM13.BAY1251152.8h_Rep2,0.073254080984059,9.53442543627367,1.05257176738366,5.75285579018531,0.107820080798247,1.23657357181654,4.91375370348814,0,0.888803130362919,0.854851060860874,22.6712544309296
MOLM13.BAY1251152.8h_Rep3,0.0790028664028053,8.9913006572279,2.29270979491969,7.08980779673972,0.0119841989381367,1.23168199968847,5.48783592674357,0,0.834570414470579,0.87900771692039,25.1843232406603
MOLM13.OTX015.8h_Rep1,0.0493323818411412,11.812487254732,2.64029678621529,1.11952500256303,0,0.994656080548446,5.21394411008623,0,0.717654620201047,0.898846599907909,21.8302416159861
MOLM13.OTX015.8h_Rep2,0.424973108191523,11.7564678564209,2.14556428528165,2.19652296316374,0.0309915710762456,0.79939483930656,5.92665383876617,0,0.653841861829833,0.917597506413662,23.2805684622068
MOLM13.OTX015.8h_Rep3,1.44741117925657,11.2651208056122,2.22172849652352,2.75338849368959,0.0699195749978836,0.391240742104995,5.47106138548681,0,0.567734710687567,0.943393208574132,23.6198706776716
MOLM13.BAY155.24h_Rep1,0.080962716015635,4.50942305960822,2.41201019960284,4.22635384827371,0.428230662986364,2.74570773631535,10.3013073028278,0,0.954432168014386,0.693814381288085,24.7039955256299
MOLM13.BAY155.24h_Rep2,0.0810331875597276,4.25279520727919,2.6494171162179,4.15855890478974,0.48129660116394,3.03011655039677,9.43698634223651,0,0.960308160745967,0.666002641120668,24.0902039096438
MOLM13.BAY155.24h_Rep3,0.0888660078512283,4.74200034593889,3.38331007144936,3.61605888603483,0.395814948180353,3.32219167377349,9.46147053419148,0,0.956985079522776,0.664116225678071,25.0097124674196
MOLM13.Brequinar.24h_Rep1,0.0842147932643879,12.4671342014714,0.019626664914701,2.43873487167579,1.1545456744779,2.06130363529427,7.24737039348022,0,0.912774019554348,0.740390641431788,25.4729302345786
MOLM13.Brequinar.24h_Rep2,0.0729620436725625,12.4436675929057,0.167959006521678,2.54223578447479,0.956687670663299,2.16240387534932,7.26178328792439,0,0.911694878820023,0.746544112535417,25.6076992615117
MOLM13.Brequinar.24h_Rep3,0.0808834731684951,14.3697329063498,1.17056367448659,0,2.09397060389551,1.53789575701595,6.99419693868916,0,0.91625691968026,0.727897646925033,26.2472433536056
MOLM13.DMSO.24h_Rep1,0.171265607853868,9.3038572131437,1.85172385301695,4.01564651107829,0.125596523673911,0.507683149765,6.04722388343179,0,0.821888910391902,0.901962323394963,22.0229967419635
MOLM13.DMSO.24h_Rep2,0.476237565954874,10.1679157018128,2.33659991075093,3.80388159891336,0.0210218049348368,0.829334453528651,6.75657329946512,0,0.835511860743077,0.889776850749342,24.3915643353606
MOLM13.DMSO.24h_Rep3,0.67709285825916,9.96156675724489,2.53737349833444,3.49458322901994,0.0749422588463213,0.580745219211459,6.92502888977015,0,0.812129736622021,0.902700933368873,24.2513327106864
MOLM13.EPZ5676.96h_Rep1,0.377166269301214,3.48535865648834,2.58790374452709,3.80636398073559,0.0609666121350254,0,6.43073873855036,0,0.762107245087252,0.929022165381422,16.7484980017376
MOLM13.EPZ5676.96h_Rep2,0.938915807536052,3.21297162755192,1.81384055682375,4.22260410981916,0.101602784520036,0,7.41299456639895,0,0.630405154553229,0.936017209112727,17.7029294526499
MOLM13.EPZ5676.96h_Rep3,0.411856436564307,3.69643670996397,3.24840114847541,4.1904800981315,0.0404970764263302,0,7.15279742705012,0,0.764420166352831,0.93073966569242,18.7404688966116
MOLM13.DMSO.96h_Rep1,0.983227312130234,4.3427408978438,3.65984669359896,4.4134789298297,0.0465727775174761,0,5.20198873225968,0,0.513058164083968,0.960948906442302,18.6478553431798
MOLM13.DMSO.96h_Rep2,0.967554338889665,4.28506075369155,3.53321862669632,4.37284910239302,0.0440595870767983,0,4.96278852087906,0,0.508408132258817,0.961703289585548,18.1655309296264
MOLM13.DMSO.96h_Rep3,0.740414414537031,4.38796312122507,3.02129093516356,4.26588758947335,0.0430561555265066,0,4.95082214549934,0,0.575864490218701,0.955690997559252,17.4094343614248
MOLM14.BAY1251152.8h_Rep1,0.12106221595557,5.40987203161598,3.4048587782024,2.10820169757357,0,2.9850205953531,4.04036326513952,0,0.951244035841885,0.66042779501011,18.0693785838401
MOLM14.BAY1251152.8h_Rep2,0.135922326865872,5.31319218618993,3.74418797733176,2.27708127330539,0,3.04269436440682,4.39920536451535,0,0.950415533889059,0.666737538281868,18.9122834926151
MOLM14.BAY1251152.8h_Rep3,0.126827774213749,5.23722637489101,3.19666468948427,2.60189955474122,0,2.58132588107518,4.22523969605504,0,0.944159254840884,0.698277697662399,17.9691839704605
MOLM14.OTX015.8h_Rep1,0.0773756719741283,5.88896178489457,4.72985544656947,0,0,2.11711895494003,4.25788609991893,0,0.87190217772822,0.757421863611136,17.0711979582971
MOLM14.OTX015.8h_Rep2,0.0908751120303232,6.04697034898942,4.8001056857106,0,0,1.96447370855263,4.56771901960843,0,0.843705146569096,0.782411519894264,17.4701438748914
MOLM14.OTX015.8h_Rep3,0.093914554458771,6.1733628517245,4.73785425538172,0,0,1.67394321626538,4.41337121252584,0,0.830200639480506,0.806954751230544,17.0924460903562
