Mixture,GMP-like,LSPC-Cycle,LSPC-Primed,LSPC-Quiescent,Mono-like,ProMono-like,cDC-like,P-value,Correlation,RMSE,Absolute score (sig.score)
DMSO_1,12.8974303127795,18.4637369802746,17.6511723709532,4.44141330220294,0,0.569690849627387,31.819146838299,0,0.676570399531662,0.792409196684664,85.8425906541367
DMSO_2,19.225502391647,6.11387075222418,12.4596234059223,6.77471787925946,0,0,21.3804204278551,0,0.682584724179426,0.787920538664641,65.9541348569081
DMSO_3,15.8423433744032,11.7467400955034,17.7535859943147,2.93078343977843,0,0,28.9887885842709,0,0.677521803896293,0.79370426352528,77.2622414882706
DMSO_4,12.5146989913292,13.9775976134436,16.4490042867312,4.46745088274781,0,0,28.3364066906665,0,0.688867297301284,0.789860041034494,75.7451584649184
GSK343_1,22.217071505394,8.70339973211072,15.3142914875273,2.83070116311661,0,0,19.7997890815781,0,0.673569406668345,0.789903980606104,68.8652529697267
GSK343_2,23.1373749979009,12.4857856068508,14.9755435768586,0,0,0,21.1696821177016,0,0.657386244505978,0.796703487915436,71.7683862993119
GSK343_3,17.5955286289319,10.8473198617375,11.9557086763311,5.01450505174486,0,0,22.3745002756238,0,0.680624441098216,0.789324207805115,67.7875624943692
GSK343_4,18.7229937325721,17.0039025765386,19.3730129383911,0,0,0,25.1338678695713,0,0.660931179463167,0.799513684002034,80.233777117073
GSK3186000A_1,22.1824056501287,0,15.0215663965121,6.01828057764525,0.996419208316433,0,23.778510440799,0,0.654964580569405,0.79707930096791,67.9971822734015
GSK3186000A_2,21.4996491023109,0,14.7545470318499,3.85113880435709,1.43062231540039,0,23.0759995469239,0,0.661480221286184,0.791484977926009,64.6119568008422
GSK3186000A_3,23.0901865295613,0,13.2147744631602,4.60843109965029,2.0677869210514,0,26.7063257354492,0,0.651735088353192,0.794459973145253,69.6875047488724
GSK3186000A_4,21.637949825221,0,15.6848630865585,6.34659694197982,2.25760498641468,0,29.2982558955452,0,0.65647076938437,0.794514632980229,75.2252707357193
GSK3186000A+GSK343_1,21.6676081452908,2.06239116676171,17.7658148279802,2.37440161127953,1.1208036630252,0,20.1295987703427,0,0.666450299875782,0.790335556122824,65.1206181846801
GSK3186000A+GSK343_2,21.7890116365672,2.05821971361641,18.1838300694036,0.44199271368154,0.859909956380871,0,20.7429140344986,0,0.658528985700967,0.794424485613095,64.0758781241481
GSK3186000A+GSK343_3,25.2834127877969,0.902016874746594,15.8766140084934,1.83233699453588,0.648072945432939,0,24.2742446692097,0,0.65876609085817,0.793131763236901,68.8166982802154
GSK3186000A+GSK343_4,25.6158746869922,1.35225712481879,19.3041624349745,0,0.51694942420085,0,24.9523023681615,0,0.650184715705015,0.798639675037649,71.7415460391478
