Mixture,GMP-like,LSPC-Cycle,LSPC-Primed,LSPC-Quiescent,Mono-like,ProMono-like,cDC-like,P-value,Correlation,RMSE,Absolute score (sig.score)
GSM1677196_05H149-CD34plusGPR56min,0.24606481251364,0.611979151253,6.16294571192121,3.04976039810681,0.00218994026594069,0.171097778589182,0.738612444586799,0,0.613498430654725,0.914512374342565,10.9826502372366
GSM1677197_05H149-CD34plusGPR56plus,0.144272554759631,1.36180689435502,4.50152609624318,3.88732279264201,0.0954723895273237,0,0.622622934544516,0,0.637338872303426,0.915807799394158,10.6130236620717
GSM1677198_05H163-CD34minGPR56min,0.623052780512766,0,0,2.8208545790789,10.7588504358387,0,5.28464914609731,0,0.842925658772836,0.538227134494107,19.4874069415277
GSM1677199_05H163-CD34plusGPR56min,0.572661550167395,2.5573876071822,0.605371555402101,3.74291641941002,0.13014682105238,1.10291926690034,1.65251246681638,0,0.89881977956826,0.748548596929042,10.3639156869308
GSM1677200_05H163-CD34plusGPR56plus,0.219683972725061,2.7641161467948,0.476507467579684,4.88212648107187,0.0649478312125781,0.0996503102457172,1.80420269237069,0,0.819316805334163,0.894163977627488,10.3112349020004
GSM1677201_08H012-CD34plusGPR56min,1.00717354417972,0.0126760208490134,2.73163764357605,2.90950211440745,0.0116884622445635,0.092564886693517,3.40167719376665,0,0.746631645295665,0.906798536814845,10.166919865717
GSM1677202_08H012-CD34plusGPR56plus,0.279556434815822,0.698577795545512,3.16203941223777,3.11163953982405,0.0233109455367751,0.000241547954148316,2.32755304160162,0,0.798910766860973,0.904013165105789,9.6029187175157
GSM1677203_09H043-CD34minGPR56min,0.993641166152207,0.523559469003981,2.2269173388237,3.17348483679079,0.855902837470653,0.483284851201648,4.35056115238291,0,0.292478927067174,0.958111551866144,12.6073516518259
GSM1677204_09H043-CD34minGPR56plus,0.490758909871191,1.01914609582277,2.39725046332949,2.37730894282142,0,0.335903005134336,2.29906026528738,0,0.704742121604276,0.893457063661609,8.91942768226658
GSM1677205_09H043-CD34plusGPR56plus,0,0.956214322377333,2.99705129464101,2.48842527976955,0,0.246919675798591,2.67595652101392,0,0.659574417603353,0.912139808655025,9.36456709360041
GSM1677206_09H083-CD34minGPR56min,4.232733790716,0,1.29745306567958,3.50892865979777,1.05976433556426,3.05634081013287,1.59978410576011,0,0.78551831575591,0.64594029520583,14.7550047676506
GSM1677207_09H083-CD34minGPR56plus,0.734421432370036,1.29550629667041,2.47571537411055,3.71880640028314,0,0.295000532376711,1.49914096824449,0,0.782363045579814,0.882872249106768,10.0185910040553
GSM1677208_09H083-CD34plusGPR56plus,0,1.40033340100491,2.94151627622564,4.06816872999468,0,0.323821067042987,1.7926648033299,0,0.726146171348914,0.895334361948125,10.5265042775981
GSM1677209_10H166-CD34minGPR56min,4.73355780092719,1.12776207604953,1.11174924624374,0,6.73861981755899,0.94713749762769,1.50385687956833,0,0.956584598168088,0.3421826579999,16.1626833179755
GSM1677210_10H166-CD34minGPR56plus,1.99089543296605,1.38419624101725,1.8644882048142,1.67760159130654,0,0.284365843578507,2.2092346562391,0,0.758948196221967,0.872839285107787,9.41078196992165
GSM1677211_10H166-CD34plusGPR56plus,0.261754398917563,1.70276811318202,3.02665127901866,2.0049240855049,0.0174272715923827,0.0884580517491284,2.67745108945082,0,0.690332046885221,0.917012190575443,9.77943428941548
GSM1677212_11H009-CD34minGPR56min,5.22360722312054,0.362609775287176,2.92280662609124,1.79434583374533,6.90377866362071,0,6.75821115468665,0,0.110486420753937,1.0597059332261,23.9653592765516
GSM1677213_11H009-CD34minGPR56plus,1.21610174491016,2.41548116739872,3.24241479409972,1.23532816175732,0,0.803984447409584,2.45102327106232,0,0.588407498633034,0.88678626566955,11.3643335866378
GSM1677214_11H009-CD34plusGPR56plus,0.192374861432939,2.24858842006308,4.04582346243855,1.50394183972197,0,0.526639553217436,3.36077116401262,0,0.588495070384369,0.910955170928197,11.8781393008866
GSM1677215_11H160-CD34minGPR56min,3.08022907097313,0.919231936503192,0,0.772725240560624,15.6777698279821,0,1.63851977818417,0,0.953488301349113,0.33154736632736,22.0884758542032
GSM1677216_B_11H160_GPR56plusCD34plus,2.19045181373331,2.60520258987638,0.598816586760139,3.86843976685648,0.160507170844525,0.0143082096527739,1.37255549428295,0,0.9179570217981,0.862249476819805,10.8102816320066
GSM1677217_C_11H160_GPR56minusCD34plus,4.14002831813021,1.77517430658191,0,2.2524995454602,0.131620371689011,2.34738111901683,2.37616130658842,0,0.974029432843644,0.539924132840501,13.0228649674666
